file,type,line,method,methodStart,methodEnd,source
/__tests__/integration.js,AnonymousTest,"{'startLine':356,'endLine':385}","test('PUT JSON', async () => {
    const name = 'Spongebob'
    router.use(bodyParser.json())
    router.put('/users/:id', (req, res) => {
      res.json({
        id: req.params.id,
        ...req.body
      })
    })
    const event = makeEvent({
      eventSourceName,
      path: '/users/2',
      httpMethod: 'PUT',
      body: JSON.stringify({ name }),
      multiValueHeaders: {
        'content-type': ['application/json']
      }
    })
    const response = await serverlessExpressInstance(event)
    const expectedResponse = makeResponse({
      eventSourceName,
      body: JSON.stringify({ id: '2', name }),
      multiValueHeaders: {
        'content-length': ['29'],
        etag: ['W/""1d-S5aeqkgQbnSMqjyXJrRTGxN4UiY""']
      },
      statusCode: 200
    })
    expect(response).toEqual(expectedResponse)
  })",356,385,snuts
/__tests__/integration.js,AnonymousTest,"{'startLine':432,'endLine':503}","test('set-cookie', async () => {
    const now = new Date(2022, 7, 11, 3, 30, 30)
    const maxAge = 3000
    const expires = new Date(+now + maxAge)
    const expectedExpires = expires.toUTCString()

    jest.useFakeTimers('modern')
    jest.setSystemTime(now)

    router.get('/cookie', (req, res) => {
      res.cookie('Zoo', 'boo', { domain: 'mafoo.com', secure: true, httpOnly: true, sameSite: 'Strict', maxAge })
      res.cookie('Foo', 'bar', { domain: 'example.com', secure: true, httpOnly: true, sameSite: 'Strict' })
      res.cookie('Fizz', 'buzz')
      res.json({})
    })
    const event = makeEvent({
      eventSourceName,
      path: '/cookie',
      httpMethod: 'GET'
    })
    const response = await serverlessExpressInstance(event)

    const expectedSetCookieHeaders = [
      `Zoo=boo; Max-Age=3; Domain=mafoo.com; Path=/; Expires=${expectedExpires}; HttpOnly; Secure; SameSite=Strict`,
      'Foo=bar; Domain=example.com; Path=/; HttpOnly; Secure; SameSite=Strict',
      'Fizz=buzz; Path=/'
    ]
    const expectedResponse = makeResponse({
      eventSourceName,
      body: '{}',
      cookies: expectedSetCookieHeaders,
      multiValueHeaders: {
        'set-cookie': expectedSetCookieHeaders,
        'content-length': ['2'],
        etag: ['W/""2-vyGp6PvFo4RvsFtPoIWeCReyIC8""']
      },
      statusCode: 200
    })

    jest.useRealTimers()

    switch (eventSourceName) {
      case 'azureHttpFunctionV4':
      case 'azureHttpFunctionV3':
        expectedResponse.cookies = [
          {
            domain: 'mafoo.com',
            httpOnly: true,
            name: 'Zoo',
            path: '/',
            sameSite: 'Strict',
            secure: true,
            value: 'boo',
            maxAge: maxAge / 1000,
            expires
          },
          {
            domain: 'example.com',
            httpOnly: true,
            name: 'Foo',
            path: '/',
            sameSite: 'Strict',
            secure: true,
            value: 'bar'
          },
          { name: 'Fizz', path: '/', value: 'buzz' }
        ]
        break
    }

    expect(response).toEqual(expectedResponse)
  })",432,503,snuts
/__tests__/integration.js,AnonymousTest,"{'startLine':524,'endLine':557}","test('custom logger', async () => {
      app = express()
      router = express.Router()
      app.use('/', router)
      router.get('/users', (req, res) => {
        res.json({})
      })
      const event = makeEvent({
        eventSourceName,
        path: '/users',
        httpMethod: 'GET'
      })
      const customLogger = {
        error: jest.fn(),
        warn: jest.fn(),
        info: jest.fn(),
        verbose: jest.fn(),
        debug: jest.fn()
      }
      serverlessExpressInstance = serverlessExpress({ app, log: customLogger })
      await serverlessExpressInstance(event)

      expect(customLogger.debug.mock.calls.length).toBe(6)

      // TODO: test log levels
      // customLogger.level = 'error'
      // customLogger.debug.mockClear()
      // customLogger.debug.mockReset()
      // customLogger.debug = jest.fn()

      // serverlessExpressInstance = serverlessExpress({ app, log: customLogger })
      // await serverlessExpressInstance(event)
      // expect(customLogger.debug.mock.calls.length).toBe(0)
    })",524,557,snuts
/__tests__/integration.js,AnonymousTest,"{'startLine':559,'endLine':627}","test('custom levels', () => {
  const levelConfigs = [
    {
      level: 'error',
      calls: { error: 'error', warn: null, info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error' },
        notCalled: ['warn', 'debug', 'info']
      }
    },
    {
      level: 'warn',
      calls: { error: 'error2', warn: 'warn2', info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error2', warn: 'warn2' },
        notCalled: ['debug', 'info']
      }
    },
    {
      level: 'info',
      calls: { error: 'error3', warn: 'warn3', info: 'info3', debug: null, verbose: null },
      expectations: {
        called: { error: 'error3', warn: 'warn3', info: 'info3' },
        notCalled: ['debug']
      }
    },
    {
      level: 'verbose',
      calls: { error: 'error4', warn: 'warn4', info: 'info4', verbose: 'verbose4', debug: null },
      expectations: {
        called: { error: 'error4', warn: 'warn4', info: 'info4', debug: 'verbose4' },
        notCalled: []
      }
    },
    {
      level: 'debug',
      calls: { error: 'error5', warn: 'warn5', info: 'info5', verbose: 'verbose5', debug: 'debug5' },
      expectations: {
        called: { error: 'error5', warn: 'warn5', info: 'info5', debug: 'debug5' },
        notCalled: []
      }
    }
  ]

  const consoleMethodMap = { error: 'error', warn: 'warn', info: 'info', debug: 'debug' }

  for (const config of levelConfigs) {
    const logger = serverlessExpressLogger({ level: config.level })

    if (config.calls.error) logger.error(config.calls.error)
    else logger.error('nocall')
    if (config.calls.warn) logger.warn(config.calls.warn)
    else logger.warn('nocall')
    if (config.calls.info) logger.info(config.calls.info)
    else logger.info('nocall')
    if (config.calls.verbose) logger.verbose(config.calls.verbose)
    else logger.verbose('nocall')
    if (config.calls.debug) logger.debug(config.calls.debug)
    else logger.debug('nocall')

    for (const method of config.expectations.notCalled) {
      expect(global.console[consoleMethodMap[method]]).not.toHaveBeenCalled()
    }

    for (const [method, message] of Object.entries(config.expectations.called)) {
      expect(global.console[consoleMethodMap[method]]).toHaveBeenLastCalledWith({ message })
    }
  }
})",559,627,snuts
/__tests__/integration.js,AnonymousTest,"{'startLine':667,'endLine':698}","test('legacy/deprecated createServer', async () => {
    const serverlessExpressMiddleware = require('../src/middleware')
    app = express()
    router = express.Router()
    app.use('/', router)
    router.use(serverlessExpressMiddleware.eventContext())
    router.get('/users', (req, res) => {
      const { event } = req.apiGateway
      const eventPath = event.path || event.rawPath || event.Records[0].cf.request.uri
      res.json({
        path: eventPath
      })
    })
    const event = makeEvent({
      eventSourceName,
      path: '/users',
      httpMethod: 'GET'
    })
    const binaryMimeTypes = []
    const server = serverlessExpress.createServer(app, null, binaryMimeTypes)
    const response = await serverlessExpress.proxy(server, event)
    const expectedResponse = makeResponse({
      eventSourceName,
      body: JSON.stringify({ path: '/users' }),
      multiValueHeaders: {
        'content-length': ['17'],
        etag: ['W/""11-eM8YArY+qNwdvTL2ppeAaFc4Oq8""']
      },
      statusCode: 200
    })
    expect(response).toEqual(expectedResponse)
  })",667,698,snuts
/__tests__/integration.js,AnonymousTest,"{'startLine':700,'endLine':726}","test('legacy/deprecated handler', async () => {
    const serverlessExpressMiddleware = require('../src/middleware')
    router.use(serverlessExpressMiddleware.eventContext())
    router.get('/users', (req, res) => {
      const { event } = req.apiGateway
      const eventPath = event.path || event.rawPath || event.Records[0].cf.request.uri
      res.json({
        path: eventPath
      })
    })
    const event = makeEvent({
      eventSourceName,
      path: '/users',
      httpMethod: 'GET'
    })
    const response = await serverlessExpressInstance.handler(event)
    const expectedResponse = makeResponse({
      eventSourceName,
      body: JSON.stringify({ path: '/users' }),
      multiValueHeaders: {
        'content-length': ['17'],
        etag: ['W/""11-eM8YArY+qNwdvTL2ppeAaFc4Oq8""']
      },
      statusCode: 200
    })
    expect(response).toEqual(expectedResponse)
  })",700,726,snuts
/__tests__/integration.js,AnonymousTest,"{'startLine':728,'endLine':754}","test('legacy/deprecated proxy', async () => {
    const serverlessExpressMiddleware = require('../src/middleware')
    router.use(serverlessExpressMiddleware.eventContext())
    router.get('/users', (req, res) => {
      const { event } = req.apiGateway
      const eventPath = event.path || event.rawPath || event.Records[0].cf.request.uri
      res.json({
        path: eventPath
      })
    })
    const event = makeEvent({
      eventSourceName,
      path: '/users',
      httpMethod: 'GET'
    })
    const response = await serverlessExpressInstance.proxy({ event })
    const expectedResponse = makeResponse({
      eventSourceName,
      body: JSON.stringify({ path: '/users' }),
      multiValueHeaders: {
        'content-length': ['17'],
        etag: ['W/""11-eM8YArY+qNwdvTL2ppeAaFc4Oq8""']
      },
      statusCode: 200
    })
    expect(response).toEqual(expectedResponse)
  })",728,754,snuts
/__tests__/integration.js,OvercommentedTest,"{'startLine':524,'endLine':557}","test('custom logger', async () => {
      app = express()
      router = express.Router()
      app.use('/', router)
      router.get('/users', (req, res) => {
        res.json({})
      })
      const event = makeEvent({
        eventSourceName,
        path: '/users',
        httpMethod: 'GET'
      })
      const customLogger = {
        error: jest.fn(),
        warn: jest.fn(),
        info: jest.fn(),
        verbose: jest.fn(),
        debug: jest.fn()
      }
      serverlessExpressInstance = serverlessExpress({ app, log: customLogger })
      await serverlessExpressInstance(event)

      expect(customLogger.debug.mock.calls.length).toBe(6)

      // TODO: test log levels
      // customLogger.level = 'error'
      // customLogger.debug.mockClear()
      // customLogger.debug.mockReset()
      // customLogger.debug = jest.fn()

      // serverlessExpressInstance = serverlessExpress({ app, log: customLogger })
      // await serverlessExpressInstance(event)
      // expect(customLogger.debug.mock.calls.length).toBe(0)
    })",524,557,snuts
/__tests__/integration.js,ConditionalTestLogic,"{'startLine':608,'endLine':609}","test('custom levels', () => {
  const levelConfigs = [
    {
      level: 'error',
      calls: { error: 'error', warn: null, info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error' },
        notCalled: ['warn', 'debug', 'info']
      }
    },
    {
      level: 'warn',
      calls: { error: 'error2', warn: 'warn2', info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error2', warn: 'warn2' },
        notCalled: ['debug', 'info']
      }
    },
    {
      level: 'info',
      calls: { error: 'error3', warn: 'warn3', info: 'info3', debug: null, verbose: null },
      expectations: {
        called: { error: 'error3', warn: 'warn3', info: 'info3' },
        notCalled: ['debug']
      }
    },
    {
      level: 'verbose',
      calls: { error: 'error4', warn: 'warn4', info: 'info4', verbose: 'verbose4', debug: null },
      expectations: {
        called: { error: 'error4', warn: 'warn4', info: 'info4', debug: 'verbose4' },
        notCalled: []
      }
    },
    {
      level: 'debug',
      calls: { error: 'error5', warn: 'warn5', info: 'info5', verbose: 'verbose5', debug: 'debug5' },
      expectations: {
        called: { error: 'error5', warn: 'warn5', info: 'info5', debug: 'debug5' },
        notCalled: []
      }
    }
  ]

  const consoleMethodMap = { error: 'error', warn: 'warn', info: 'info', debug: 'debug' }

  for (const config of levelConfigs) {
    const logger = serverlessExpressLogger({ level: config.level })

    if (config.calls.error) logger.error(config.calls.error)
    else logger.error('nocall')
    if (config.calls.warn) logger.warn(config.calls.warn)
    else logger.warn('nocall')
    if (config.calls.info) logger.info(config.calls.info)
    else logger.info('nocall')
    if (config.calls.verbose) logger.verbose(config.calls.verbose)
    else logger.verbose('nocall')
    if (config.calls.debug) logger.debug(config.calls.debug)
    else logger.debug('nocall')

    for (const method of config.expectations.notCalled) {
      expect(global.console[consoleMethodMap[method]]).not.toHaveBeenCalled()
    }

    for (const [method, message] of Object.entries(config.expectations.called)) {
      expect(global.console[consoleMethodMap[method]]).toHaveBeenLastCalledWith({ message })
    }
  }
})",559,627,snuts
/__tests__/integration.js,ConditionalTestLogic,"{'startLine':610,'endLine':611}","test('custom levels', () => {
  const levelConfigs = [
    {
      level: 'error',
      calls: { error: 'error', warn: null, info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error' },
        notCalled: ['warn', 'debug', 'info']
      }
    },
    {
      level: 'warn',
      calls: { error: 'error2', warn: 'warn2', info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error2', warn: 'warn2' },
        notCalled: ['debug', 'info']
      }
    },
    {
      level: 'info',
      calls: { error: 'error3', warn: 'warn3', info: 'info3', debug: null, verbose: null },
      expectations: {
        called: { error: 'error3', warn: 'warn3', info: 'info3' },
        notCalled: ['debug']
      }
    },
    {
      level: 'verbose',
      calls: { error: 'error4', warn: 'warn4', info: 'info4', verbose: 'verbose4', debug: null },
      expectations: {
        called: { error: 'error4', warn: 'warn4', info: 'info4', debug: 'verbose4' },
        notCalled: []
      }
    },
    {
      level: 'debug',
      calls: { error: 'error5', warn: 'warn5', info: 'info5', verbose: 'verbose5', debug: 'debug5' },
      expectations: {
        called: { error: 'error5', warn: 'warn5', info: 'info5', debug: 'debug5' },
        notCalled: []
      }
    }
  ]

  const consoleMethodMap = { error: 'error', warn: 'warn', info: 'info', debug: 'debug' }

  for (const config of levelConfigs) {
    const logger = serverlessExpressLogger({ level: config.level })

    if (config.calls.error) logger.error(config.calls.error)
    else logger.error('nocall')
    if (config.calls.warn) logger.warn(config.calls.warn)
    else logger.warn('nocall')
    if (config.calls.info) logger.info(config.calls.info)
    else logger.info('nocall')
    if (config.calls.verbose) logger.verbose(config.calls.verbose)
    else logger.verbose('nocall')
    if (config.calls.debug) logger.debug(config.calls.debug)
    else logger.debug('nocall')

    for (const method of config.expectations.notCalled) {
      expect(global.console[consoleMethodMap[method]]).not.toHaveBeenCalled()
    }

    for (const [method, message] of Object.entries(config.expectations.called)) {
      expect(global.console[consoleMethodMap[method]]).toHaveBeenLastCalledWith({ message })
    }
  }
})",559,627,snuts
/__tests__/integration.js,ConditionalTestLogic,"{'startLine':612,'endLine':613}","test('custom levels', () => {
  const levelConfigs = [
    {
      level: 'error',
      calls: { error: 'error', warn: null, info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error' },
        notCalled: ['warn', 'debug', 'info']
      }
    },
    {
      level: 'warn',
      calls: { error: 'error2', warn: 'warn2', info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error2', warn: 'warn2' },
        notCalled: ['debug', 'info']
      }
    },
    {
      level: 'info',
      calls: { error: 'error3', warn: 'warn3', info: 'info3', debug: null, verbose: null },
      expectations: {
        called: { error: 'error3', warn: 'warn3', info: 'info3' },
        notCalled: ['debug']
      }
    },
    {
      level: 'verbose',
      calls: { error: 'error4', warn: 'warn4', info: 'info4', verbose: 'verbose4', debug: null },
      expectations: {
        called: { error: 'error4', warn: 'warn4', info: 'info4', debug: 'verbose4' },
        notCalled: []
      }
    },
    {
      level: 'debug',
      calls: { error: 'error5', warn: 'warn5', info: 'info5', verbose: 'verbose5', debug: 'debug5' },
      expectations: {
        called: { error: 'error5', warn: 'warn5', info: 'info5', debug: 'debug5' },
        notCalled: []
      }
    }
  ]

  const consoleMethodMap = { error: 'error', warn: 'warn', info: 'info', debug: 'debug' }

  for (const config of levelConfigs) {
    const logger = serverlessExpressLogger({ level: config.level })

    if (config.calls.error) logger.error(config.calls.error)
    else logger.error('nocall')
    if (config.calls.warn) logger.warn(config.calls.warn)
    else logger.warn('nocall')
    if (config.calls.info) logger.info(config.calls.info)
    else logger.info('nocall')
    if (config.calls.verbose) logger.verbose(config.calls.verbose)
    else logger.verbose('nocall')
    if (config.calls.debug) logger.debug(config.calls.debug)
    else logger.debug('nocall')

    for (const method of config.expectations.notCalled) {
      expect(global.console[consoleMethodMap[method]]).not.toHaveBeenCalled()
    }

    for (const [method, message] of Object.entries(config.expectations.called)) {
      expect(global.console[consoleMethodMap[method]]).toHaveBeenLastCalledWith({ message })
    }
  }
})",559,627,snuts
/__tests__/integration.js,ConditionalTestLogic,"{'startLine':614,'endLine':615}","test('custom levels', () => {
  const levelConfigs = [
    {
      level: 'error',
      calls: { error: 'error', warn: null, info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error' },
        notCalled: ['warn', 'debug', 'info']
      }
    },
    {
      level: 'warn',
      calls: { error: 'error2', warn: 'warn2', info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error2', warn: 'warn2' },
        notCalled: ['debug', 'info']
      }
    },
    {
      level: 'info',
      calls: { error: 'error3', warn: 'warn3', info: 'info3', debug: null, verbose: null },
      expectations: {
        called: { error: 'error3', warn: 'warn3', info: 'info3' },
        notCalled: ['debug']
      }
    },
    {
      level: 'verbose',
      calls: { error: 'error4', warn: 'warn4', info: 'info4', verbose: 'verbose4', debug: null },
      expectations: {
        called: { error: 'error4', warn: 'warn4', info: 'info4', debug: 'verbose4' },
        notCalled: []
      }
    },
    {
      level: 'debug',
      calls: { error: 'error5', warn: 'warn5', info: 'info5', verbose: 'verbose5', debug: 'debug5' },
      expectations: {
        called: { error: 'error5', warn: 'warn5', info: 'info5', debug: 'debug5' },
        notCalled: []
      }
    }
  ]

  const consoleMethodMap = { error: 'error', warn: 'warn', info: 'info', debug: 'debug' }

  for (const config of levelConfigs) {
    const logger = serverlessExpressLogger({ level: config.level })

    if (config.calls.error) logger.error(config.calls.error)
    else logger.error('nocall')
    if (config.calls.warn) logger.warn(config.calls.warn)
    else logger.warn('nocall')
    if (config.calls.info) logger.info(config.calls.info)
    else logger.info('nocall')
    if (config.calls.verbose) logger.verbose(config.calls.verbose)
    else logger.verbose('nocall')
    if (config.calls.debug) logger.debug(config.calls.debug)
    else logger.debug('nocall')

    for (const method of config.expectations.notCalled) {
      expect(global.console[consoleMethodMap[method]]).not.toHaveBeenCalled()
    }

    for (const [method, message] of Object.entries(config.expectations.called)) {
      expect(global.console[consoleMethodMap[method]]).toHaveBeenLastCalledWith({ message })
    }
  }
})",559,627,snuts
/__tests__/integration.js,ConditionalTestLogic,"{'startLine':616,'endLine':617}","test('custom levels', () => {
  const levelConfigs = [
    {
      level: 'error',
      calls: { error: 'error', warn: null, info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error' },
        notCalled: ['warn', 'debug', 'info']
      }
    },
    {
      level: 'warn',
      calls: { error: 'error2', warn: 'warn2', info: null, debug: null, verbose: null },
      expectations: {
        called: { error: 'error2', warn: 'warn2' },
        notCalled: ['debug', 'info']
      }
    },
    {
      level: 'info',
      calls: { error: 'error3', warn: 'warn3', info: 'info3', debug: null, verbose: null },
      expectations: {
        called: { error: 'error3', warn: 'warn3', info: 'info3' },
        notCalled: ['debug']
      }
    },
    {
      level: 'verbose',
      calls: { error: 'error4', warn: 'warn4', info: 'info4', verbose: 'verbose4', debug: null },
      expectations: {
        called: { error: 'error4', warn: 'warn4', info: 'info4', debug: 'verbose4' },
        notCalled: []
      }
    },
    {
      level: 'debug',
      calls: { error: 'error5', warn: 'warn5', info: 'info5', verbose: 'verbose5', debug: 'debug5' },
      expectations: {
        called: { error: 'error5', warn: 'warn5', info: 'info5', debug: 'debug5' },
        notCalled: []
      }
    }
  ]

  const consoleMethodMap = { error: 'error', warn: 'warn', info: 'info', debug: 'debug' }

  for (const config of levelConfigs) {
    const logger = serverlessExpressLogger({ level: config.level })

    if (config.calls.error) logger.error(config.calls.error)
    else logger.error('nocall')
    if (config.calls.warn) logger.warn(config.calls.warn)
    else logger.warn('nocall')
    if (config.calls.info) logger.info(config.calls.info)
    else logger.info('nocall')
    if (config.calls.verbose) logger.verbose(config.calls.verbose)
    else logger.verbose('nocall')
    if (config.calls.debug) logger.debug(config.calls.debug)
    else logger.debug('nocall')

    for (const method of config.expectations.notCalled) {
      expect(global.console[consoleMethodMap[method]]).not.toHaveBeenCalled()
    }

    for (const [method, message] of Object.entries(config.expectations.called)) {
      expect(global.console[consoleMethodMap[method]]).toHaveBeenLastCalledWith({ message })
    }
  }
})",559,627,snuts
